RegionCode,Region/CityName,CountryName,CountryCode,ProductID,ProductName,Unit,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
R645,Poland,Central,PL,87218,Possession of Broadband Internet Enabled Computer,% of hh,,,,,,,,,,,43,48,52,51,,,,,,,
R645,Poland,Central,PL,2511,Possession of Telephone,% of hh,,,,,,,,,,,55,50,46,43,,,,,,,
R645,Poland,Central,PL,2513,Possession of Vacuum Cleaner,% of hh,,,,,,,,,95,96,95,94,94,94,,,,,,,
R645,Poland,Central,PL,2508,Possession of Refrigerator,% of hh,,,,,,97,,,99,99,99,99,99,99,,,,,,,
R645,Poland,Central,PL,2495,Possession of Bicycle,% of hh,,,,,,,,,63,64,65,65,65,63,,,,,,,
R645,Poland,Central,PL,2504,Possession of Motorcycle,% of hh,,,,,,,,,5,6,6,6,6,6,,,,,,,
R645,Poland,Central,PL,2516,Possession of Washing Machine,% of hh,,,,,,78,81,82,84,87,88,90,91,92,,,,,,,
R645,Poland,Central,PL,2500,Possession of Dishwasher,% of hh,,,,,,6,7,8,11,14,18,20,23,25,,,,,,,
R645,Poland,Central,PL,2503,Possession of Microwave Oven,% of hh,,,,,,32,37,39,43,46,49,52,53,55,,,,,,,
R645,Poland,Central,PL,2505,Possession of Passenger Car,% of hh,,,,,,48,50,51,54,57,60,61,62,62,,,,,,,
R645,Poland,Central,PL,2498,Possession of CD Player,% of hh,,,,,,,14,15,15,15,14,10,8,,,,,,,,
R645,Poland,Central,PL,59926,Possession of DVD Player/Recorder,% of hh,,,,,,,33,41,48,53,56,54,51,49,,,,,,,
R645,Poland,Central,PL,68800,Possession of Mobile Telephone,% of hh,,,,,,67,74,81,85,87,89,92,93,94,,,,,,,
R645,Poland,Central,PL,2506,Possession of Personal Computer,% of hh,,,,,,40,46,51,58,61,66,68,70,72,,,,,,,
R645,Poland,Central,PL,59927,Possession of Internet Enabled Computer,% of hh,,,,,,24,30,38,46,53,60,63,66,70,,,,,,,
R645,Poland,Central,PL,12987,Possession of Satellite TV System,% of hh,,,,,,,,,,58,,63,65,,,,,,,,
R650,Poland,Southern,PL,2499,Possession of Colour TV Set,% of hh,,,,,,98,,,98,98,99,98,98,97,,,,,,,
R650,Poland,Southern,PL,2502,Possession of Hi-Fi Stereo,% of hh,,,,,,,,,43,42,43,38,35,33,,,,,,,
R650,Poland,Southern,PL,12981,Possession of Cassette/Radio Player,% of hh,,,,,,,,,68,69,68,64,61,62,,,,,,,
R650,Poland,Southern,PL,2515,Possession of Videotape Recorder,% of hh,,,,,,50,,,37,29,27,20,,,,,,,,,
R650,Poland,Southern,PL,2514,Possession of Video Camera,% of hh,,,,,,,,,10,10,11,11,10,10,,,,,,,
R650,Poland,Southern,PL,2497,Possession of Camera,% of hh,,,,,,,,,42,49,53,52,51,54,,,,,,,
R650,Poland,Southern,PL,87218,Possession of Broadband Internet Enabled Computer,% of hh,,,,,,,,,,,41,44,47,54,,,,,,,
R650,Poland,Southern,PL,2511,Possession of Telephone,% of hh,,,,,,,,,,,54,51,45,46,,,,,,,
R650,Poland,Southern,PL,2513,Possession of Vacuum Cleaner,% of hh,,,,,,,,,95,94,94,94,93,93,,,,,,,
R650,Poland,Southern,PL,2508,Possession of Refrigerator,% of hh,,,,,,98,,,98,98,99,98,99,98,,,,,,,
R650,Poland,Southern,PL,2495,Possession of Bicycle,% of hh,,,,,,,,,57,56,57,54,53,54,,,,,,,
R650,Poland,Southern,PL,2504,Possession of Motorcycle,% of hh,,,,,,,,,4,5,5,5,4,4,,,,,,,
R650,Poland,Southern,PL,2516,Possession of Washing Machine,% of hh,,,,,,86,88,90,92,92,93,94,94,95,,,,,,,
R650,Poland,Southern,PL,2500,Possession of Dishwasher,% of hh,,,,,,5,7,9,10,12,16,17,18,22,,,,,,,
R650,Poland,Southern,PL,2503,Possession of Microwave Oven,% of hh,,,,,,32,37,42,46,49,51,50,53,55,,,,,,,
R650,Poland,Southern,PL,2505,Possession of Passenger Car,% of hh,,,,,,48,51,54,55,57,60,59,60,62,,,,,,,
R650,Poland,Southern,PL,2498,Possession of CD Player,% of hh,,,,,,,12,14,15,14,13,10,8,,,,,,,,
R650,Poland,Southern,PL,59926,Possession of DVD Player/Recorder,% of hh,,,,,,,33,43,49,53,56,53,49,45,,,,,,,
R650,Poland,Southern,PL,68800,Possession of Mobile Telephone,% of hh,,,,,,67,75,81,85,87,89,91,92,94,,,,,,,
R650,Poland,Southern,PL,2506,Possession of Personal Computer,% of hh,,,,,,42,47,53,58,62,67,68,69,74,,,,,,,
R650,Poland,Southern,PL,59927,Possession of Internet Enabled Computer,% of hh,,,,,,28,33,42,51,58,64,65,68,73,,,,,,,
R650,Poland,Southern,PL,12987,Possession of Satellite TV System,% of hh,,,,,,,,,,56,,65,68,,,,,,,,
R646,Poland,Eastern,PL,2499,Possession of Colour TV Set,% of hh,,,,,,98,,,98,99,99,99,99,98,,,,,,,
R646,Poland,Eastern,PL,2502,Possession of Hi-Fi Stereo,% of hh,,,,,,,,,38,39,37,34,31,30,,,,,,,
R646,Poland,Eastern,PL,12981,Possession of Cassette/Radio Player,% of hh,,,,,,,,,74,73,73,71,67,71,,,,,,,
R646,Poland,Eastern,PL,2515,Possession of Videotape Recorder,% of hh,,,,,,41,,,34,29,26,20,,,,,,,,,
R646,Poland,Eastern,PL,2514,Possession of Video Camera,% of hh,,,,,,,,,6,7,7,7,7,7,,,,,,,
R646,Poland,Eastern,PL,2497,Possession of Camera,% of hh,,,,,,,,,32,40,43,44,45,47,,,,,,,
R646,Poland,Eastern,PL,87218,Possession of Broadband Internet Enabled Computer,% of hh,,,,,,,,,,,42,46,50,54,,,,,,,
R646,Poland,Eastern,PL,2511,Possession of Telephone,% of hh,,,,,,,,,,,58,56,52,48,,,,,,,
R646,Poland,Eastern,PL,2513,Possession of Vacuum Cleaner,% of hh,,,,,,,,,94,94,94,94,94,95,,,,,,,
R646,Poland,Eastern,PL,2508,Possession of Refrigerator,% of hh,,,,,,96,,,99,99,99,99,99,98,,,,,,,
R646,Poland,Eastern,PL,2495,Possession of Bicycle,% of hh,,,,,,,,,68,69,68,67,68,68,,,,,,,
R646,Poland,Eastern,PL,2504,Possession of Motorcycle,% of hh,,,,,,,,,7,8,9,8,9,8,,,,,,,
R646,Poland,Eastern,PL,2516,Possession of Washing Machine,% of hh,,,,,,68,71,74,78,81,82,85,86,89,,,,,,,
R646,Poland,Eastern,PL,2500,Possession of Dishwasher,% of hh,,,,,,2,3,3,6,7,8,10,12,15,,,,,,,
R646,Poland,Eastern,PL,2503,Possession of Microwave Oven,% of hh,,,,,,29,32,37,42,46,48,50,51,53,,,,,,,
R646,Poland,Eastern,PL,2505,Possession of Passenger Car,% of hh,,,,,,49,50,54,58,60,62,63,62,64,,,,,,,
R646,Poland,Eastern,PL,2498,Possession of CD Player,% of hh,,,,,,,11,12,13,13,13,9,7,,,,,,,,
R646,Poland,Eastern,PL,59926,Possession of DVD Player/Recorder,% of hh,,,,,,,22,31,40,45,46,45,42,40,,,,,,,
R646,Poland,Eastern,PL,68800,Possession of Mobile Telephone,% of hh,,,,,,60,68,74,79,83,85,87,89,91,,,,,,,
R646,Poland,Eastern,PL,2506,Possession of Personal Computer,% of hh,,,,,,33,38,45,53,58,62,63,65,69,,,,,,,
R646,Poland,Eastern,PL,59927,Possession of Internet Enabled Computer,% of hh,,,,,,18,22,29,39,48,54,57,60,65,,,,,,,
R646,Poland,Eastern,PL,12987,Possession of Satellite TV System,% of hh,,,,,,,,,,56,,67,69,,,,,,,,
R647,Poland,North-Western,PL,2499,Possession of Colour TV Set,% of hh,,,,,,99,,,99,99,99,99,99,98,,,,,,,
R647,Poland,North-Western,PL,2502,Possession of Hi-Fi Stereo,% of hh,,,,,,,,,48,44,43,37,35,34,,,,,,,
R647,Poland,North-Western,PL,12981,Possession of Cassette/Radio Player,% of hh,,,,,,,,,65,67,67,63,60,59,,,,,,,
R647,Poland,North-Western,PL,2515,Possession of Videotape Recorder,% of hh,,,,,,48,,,37,28,25,20,,,,,,,,,
R647,Poland,North-Western,PL,2514,Possession of Video Camera,% of hh,,,,,,,,,8,9,10,9,9,8,,,,,,,
R647,Poland,North-Western,PL,2497,Possession of Camera,% of hh,,,,,,,,,37,46,51,51,49,50,,,,,,,
R647,Poland,North-Western,PL,87218,Possession of Broadband Internet Enabled Computer,% of hh,,,,,,,,,,,44,47,54,60,,,,,,,
R647,Poland,North-Western,PL,2511,Possession of Telephone,% of hh,,,,,,,,,,,54,48,45,42,,,,,,,
R647,Poland,North-Western,PL,2513,Possession of Vacuum Cleaner,% of hh,,,,,,,,,97,97,96,95,94,93,,,,,,,
R647,Poland,North-Western,PL,2508,Possession of Refrigerator,% of hh,,,,,,98,,,99,99,99,98,99,99,,,,,,,
R647,Poland,North-Western,PL,2495,Possession of Bicycle,% of hh,,,,,,,,,68,69,69,67,67,68,,,,,,,
R647,Poland,North-Western,PL,2504,Possession of Motorcycle,% of hh,,,,,,,,,6,6,6,6,7,7,,,,,,,
R647,Poland,North-Western,PL,2516,Possession of Washing Machine,% of hh,,,,,,82,87,89,91,93,93,93,95,95,,,,,,,
R647,Poland,North-Western,PL,2500,Possession of Dishwasher,% of hh,,,,,,5,7,8,9,13,17,19,21,23,,,,,,,
R647,Poland,North-Western,PL,2503,Possession of Microwave Oven,% of hh,,,,,,38,44,49,51,57,59,59,60,62,,,,,,,
R647,Poland,North-Western,PL,2505,Possession of Passenger Car,% of hh,,,,,,49,52,55,56,59,61,61,61,62,,,,,,,
R647,Poland,North-Western,PL,2498,Possession of CD Player,% of hh,,,,,,,13,13,15,13,13,10,8,,,,,,,,
R647,Poland,North-Western,PL,59926,Possession of DVD Player/Recorder,% of hh,,,,,,,33,43,51,55,56,53,51,47,,,,,,,
R647,Poland,North-Western,PL,68800,Possession of Mobile Telephone,% of hh,,,,,,67,75,81,84,88,90,91,93,95,,,,,,,
R647,Poland,North-Western,PL,2506,Possession of Personal Computer,% of hh,,,,,,39,45,51,56,61,65,67,70,72,,,,,,,
R647,Poland,North-Western,PL,59927,Possession of Internet Enabled Computer,% of hh,,,,,,21,28,36,44,53,59,63,66,69,,,,,,,
R647,Poland,North-Western,PL,12987,Possession of Satellite TV System,% of hh,,,,,,,,,,70,,77,79,,,,,,,,
R649,Poland,South-Western,PL,2499,Possession of Colour TV Set,% of hh,,,,,,97,,,98,98,98,98,97,96,,,,,,,
R649,Poland,South-Western,PL,2502,Possession of Hi-Fi Stereo,% of hh,,,,,,,,,43,43,43,37,33,32,,,,,,,
R649,Poland,South-Western,PL,12981,Possession of Cassette/Radio Player,% of hh,,,,,,,,,64,65,65,60,58,62,,,,,,,
R649,Poland,South-Western,PL,2515,Possession of Videotape Recorder,% of hh,,,,,,44,,,30,27,22,17,,,,,,,,,
R649,Poland,South-Western,PL,2514,Possession of Video Camera,% of hh,,,,,,,,,10,11,11,12,11,9,,,,,,,
R649,Poland,South-Western,PL,2497,Possession of Camera,% of hh,,,,,,,,,38,47,50,51,50,49,,,,,,,
R649,Poland,South-Western,PL,87218,Possession of Broadband Internet Enabled Computer,% of hh,,,,,,,,,,,46,58,62,63,,,,,,,
R649,Poland,South-Western,PL,2511,Possession of Telephone,% of hh,,,,,,,,,,,61,57,53,49,,,,,,,
R649,Poland,South-Western,PL,2513,Possession of Vacuum Cleaner,% of hh,,,,,,,,,94,95,95,93,92,93,,,,,,,
R649,Poland,South-Western,PL,2508,Possession of Refrigerator,% of hh,,,,,,98,,,98,99,99,99,99,99,,,,,,,
R649,Poland,South-Western,PL,2495,Possession of Bicycle,% of hh,,,,,,,,,64,67,66,66,64,61,,,,,,,
R649,Poland,South-Western,PL,2504,Possession of Motorcycle,% of hh,,,,,,,,,6,6,7,6,6,6,,,,,,,
R649,Poland,South-Western,PL,2516,Possession of Washing Machine,% of hh,,,,,,86,88,87,89,92,93,93,95,95,,,,,,,
R649,Poland,South-Western,PL,2500,Possession of Dishwasher,% of hh,,,,,,6,7,9,13,17,20,22,23,25,,,,,,,
R649,Poland,South-Western,PL,2503,Possession of Microwave Oven,% of hh,,,,,,37,42,45,49,52,57,59,58,59,,,,,,,
R649,Poland,South-Western,PL,2505,Possession of Passenger Car,% of hh,,,,,,43,47,49,51,57,58,59,58,57,,,,,,,
R649,Poland,South-Western,PL,2498,Possession of CD Player,% of hh,,,,,,,12,15,15,14,15,11,8,,,,,,,,
R649,Poland,South-Western,PL,59926,Possession of DVD Player/Recorder,% of hh,,,,,,,33,41,49,53,54,51,47,44,,,,,,,
R649,Poland,South-Western,PL,68800,Possession of Mobile Telephone,% of hh,,,,,,63,72,77,81,85,87,89,90,92,,,,,,,
R649,Poland,South-Western,PL,2506,Possession of Personal Computer,% of hh,,,,,,38,43,49,55,60,64,66,67,69,,,,,,,
R649,Poland,South-Western,PL,59927,Possession of Internet Enabled Computer,% of hh,,,,,,22,27,36,46,53,59,62,64,66,,,,,,,
R649,Poland,South-Western,PL,12987,Possession of Satellite TV System,% of hh,,,,,,,,,,63,,70,73,,,,,,,,
R648,Poland,Northern,PL,2499,Possession of Colour TV Set,% of hh,,,,,,99,,,99,99,99,99,98,98,,,,,,,
R648,Poland,Northern,PL,2502,Possession of Hi-Fi Stereo,% of hh,,,,,,,,,46,45,43,40,35,32,,,,,,,
R648,Poland,Northern,PL,12981,Possession of Cassette/Radio Player,% of hh,,,,,,,,,64,63,62,58,55,57,,,,,,,
R648,Poland,Northern,PL,2515,Possession of Videotape Recorder,% of hh,,,,,,45,,,32,27,23,18,,,,,,,,,
R648,Poland,Northern,PL,2514,Possession of Video Camera,% of hh,,,,,,,,,9,10,11,10,10,9,,,,,,,
R648,Poland,Northern,PL,2497,Possession of Camera,% of hh,,,,,,,,,40,47,49,50,49,50,,,,,,,
R648,Poland,Northern,PL,87218,Possession of Broadband Internet Enabled Computer,% of hh,,,,,,,,,,,46,51,54,54,,,,,,,
R648,Poland,Northern,PL,2511,Possession of Telephone,% of hh,,,,,,,,,,,50,47,42,41,,,,,,,
R648,Poland,Northern,PL,2513,Possession of Vacuum Cleaner,% of hh,,,,,,,,,96,97,96,96,95,94,,,,,,,
R648,Poland,Northern,PL,2508,Possession of Refrigerator,% of hh,,,,,,98,,,99,98,99,98,99,98,,,,,,,
R648,Poland,Northern,PL,2495,Possession of Bicycle,% of hh,,,,,,,,,64,63,62,61,61,61,,,,,,,
R648,Poland,Northern,PL,2504,Possession of Motorcycle,% of hh,,,,,,,,,5,5,6,6,6,6,,,,,,,
R648,Poland,Northern,PL,2516,Possession of Washing Machine,% of hh,,,,,,80,84,87,88,90,91,93,93,94,,,,,,,
R648,Poland,Northern,PL,2500,Possession of Dishwasher,% of hh,,,,,,5,7,8,10,12,16,19,21,23,,,,,,,
R648,Poland,Northern,PL,2503,Possession of Microwave Oven,% of hh,,,,,,34,40,46,50,53,55,54,54,55,,,,,,,
R648,Poland,Northern,PL,2505,Possession of Passenger Car,% of hh,,,,,,44,46,50,52,55,57,58,56,58,,,,,,,
R648,Poland,Northern,PL,2498,Possession of CD Player,% of hh,,,,,,,13,15,14,11,9,7,6,,,,,,,,
R648,Poland,Northern,PL,59926,Possession of DVD Player/Recorder,% of hh,,,,,,,34,45,51,53,56,53,48,45,,,,,,,
R648,Poland,Northern,PL,68800,Possession of Mobile Telephone,% of hh,,,,,,67,75,82,87,89,91,92,92,94,,,,,,,
R648,Poland,Northern,PL,2506,Possession of Personal Computer,% of hh,,,,,,38,43,50,58,62,65,68,68,72,,,,,,,
R648,Poland,Northern,PL,59927,Possession of Internet Enabled Computer,% of hh,,,,,,20,27,38,46,54,60,63,64,68,,,,,,,
R648,Poland,Northern,PL,12987,Possession of Satellite TV System,% of hh,,,,,,,,,,70,,76,79,,,,,,,,
PT,Portugal,Total,PT,2494,Possession of Air Conditioner,% of hh,,,,,,7,,,,,,,,,,,,,,,
PT,Portugal,Total,PT,12982,Possession of Cooker,% of hh,,,,,,100,,,,,100,,,,,,,,,,
PT,Portugal,Total,PT,2508,Possession of Refrigerator,% of hh,,,,,,99,,,,,100,,,,,,,,,,
PT,Portugal,Total,PT,2503,Possession of Microwave Oven,% of hh,,,,,,70,,,,,83,,,,,,,,,,
PT,Portugal,Total,PT,2501,Possession of Freezer,% of hh,,,,,,63,,,,,54,,,,,,,,,,
PT,Portugal,Total,PT,2513,Possession of Vacuum Cleaner,% of hh,,,,,,80,,,,,81,,,,,,,,,,
PT,Portugal,Total,PT,2516,Possession of Washing Machine,% of hh,,,,,,89,,,,,93,,,,,,,,,,
PT,Portugal,Total,PT,2512,Possession of Tumble Drier,% of hh,,,,,,19,,,,,23,,,,,,,,,,
PT,Portugal,Total,PT,2500,Possession of Dishwasher,% of hh,,,,,,35,,,,,41,,,,,,,,,,
PT,Portugal,Total,PT,2511,Possession of Telephone,% of hh,,,,,,69,,,,,68,,,,,,,,,,
PT,Portugal,Total,PT,68800,Possession of Mobile Telephone,% of hh,,,,,,81,,,,,88,,,,,,,,,,
PT,Portugal,Total,PT,2499,Possession of Colour TV Set,% of hh,,,,,,99,,,,,99,,,,,,,,,,
PT,Portugal,Total,PT,59926,Possession of DVD Player/Recorder,% of hh,,,,,,49,,,,,,,,,,,,,,,
PT,Portugal,Total,PT,2515,Possession of Videotape Recorder,% of hh,,,,,,48,,,,,,,,,,,,,,,
PT,Portugal,Total,PT,2498,Possession of CD Player,% of hh,,,,,,53,,,,,43,,,,,,,,,,
PT,Portugal,Total,PT,12981,Possession of Cassette/Radio Player,% of hh,,,,,,90,,,,,64,,,,,,,,,,
PT,Portugal,Total,PT,2502,Possession of Hi-Fi Stereo,% of hh,,,,,,,,,,,43,,,,,,,,,,
PT,Portugal,Total,PT,2514,Possession of Video Camera,% of hh,,,,,,17,,,,,17,,,,,,,,,,
PT,Portugal,Total,PT,2497,Possession of Camera,% of hh,,,,,,48,,,,,49,,,,,,,,,,
PT,Portugal,Total,PT,12988,Possession of Video Game Console,% of hh,,,,,,,,,,,22,,,,,,,,,,
PT,Portugal,Total,PT,2506,Possession of Personal Computer,% of hh,,,,,,44,,,,,57,,,,,,,,,,
PT,Portugal,Total,PT,59927,Possession of Internet Enabled Computer,% of hh,,,,,,,,,,,51,,,,,,,,,,
PT,Portugal,Total,PT,2505,Possession of Passenger Car,% of hh,,,,,,,,,,,71,,,,,,,,,,
PT,Portugal,Total,PT,2495,Possession of Bicycle,% of hh,,,,,,,,,,,29,,,,,,,,,,
PT,Portugal,Total,PT,2504,Possession of Motorcycle,% of hh,,,,,,,,,,,5,,,,,,,,,,
R657,Portugal,Norte,PT,2494,Possession of Air Conditioner,% of hh,,,,,,5,,,,,,,,,,,,,,,
R657,Portugal,Norte,PT,12982,Possession of Cooker,% of hh,,,,,,100,,,,,100,,,,,,,,,,
R657,Portugal,Norte,PT,2508,Possession of Refrigerator,% of hh,,,,,,99,,,,,100,,,,,,,,,,
R657,Portugal,Norte,PT,2503,Possession of Microwave Oven,% of hh,,,,,,65,,,,,82,,,,,,,,,,
R657,Portugal,Norte,PT,2501,Possession of Freezer,% of hh,,,,,,62,,,,,57,,,,,,,,,,
R657,Portugal,Norte,PT,2513,Possession of Vacuum Cleaner,% of hh,,,,,,80,,,,,82,,,,,,,,,,
R657,Portugal,Norte,PT,2516,Possession of Washing Machine,% of hh,,,,,,88,,,,,93,,,,,,,,,,
R657,Portugal,Norte,PT,2512,Possession of Tumble Drier,% of hh,,,,,,20,,,,,24,,,,,,,,,,
R657,Portugal,Norte,PT,2500,Possession of Dishwasher,% of hh,,,,,,31,,,,,40,,,,,,,,,,
R657,Portugal,Norte,PT,2511,Possession of Telephone,% of hh,,,,,,63,,,,,63,,,,,,,,,,
R657,Portugal,Norte,PT,68800,Possession of Mobile Telephone,% of hh,,,,,,81,,,,,88,,,,,,,,,,
R657,Portugal,Norte,PT,2499,Possession of Colour TV Set,% of hh,,,,,,99,,,,,99,,,,,,,,,,
R657,Portugal,Norte,PT,59926,Possession of DVD Player/Recorder,% of hh,,,,,,49,,,,,,,,,,,,,,,
R657,Portugal,Norte,PT,2515,Possession of Videotape Recorder,% of hh,,,,,,49,,,,,,,,,,,,,,,
R657,Portugal,Norte,PT,2498,Possession of CD Player,% of hh,,,,,,51,,,,,43,,,,,,,,,,
R657,Portugal,Norte,PT,12981,Possession of Cassette/Radio Player,% of hh,,,,,,92,,,,,67,,,,,,,,,,
R657,Portugal,Norte,PT,2502,Possession of Hi-Fi Stereo,% of hh,,,,,,,,,,,40,,,,,,,,,,
R657,Portugal,Norte,PT,2514,Possession of Video Camera,% of hh,,,,,,16,,,,,15,,,,,,,,,,
R657,Portugal,Norte,PT,2497,Possession of Camera,% of hh,,,,,,43,,,,,48,,,,,,,,,,
R657,Portugal,Norte,PT,12988,Possession of Video Game Console,% of hh,,,,,,,,,,,20,,,,,,,,,,
R657,Portugal,Norte,PT,2506,Possession of Personal Computer,% of hh,,,,,,41,,,,,58,,,,,,,,,,
R657,Portugal,Norte,PT,59927,Possession of Internet Enabled Computer,% of hh,,,,,,,,,,,51,,,,,,,,,,
R657,Portugal,Norte,PT,2505,Possession of Passenger Car,% of hh,,,,,,,,,,,74,,,,,,,,,,
R657,Portugal,Norte,PT,2495,Possession of Bicycle,% of hh,,,,,,,,,,,27,,,,,,,,,,
R657,Portugal,Norte,PT,2504,Possession of Motorcycle,% of hh,,,,,,,,,,,5,,,,,,,,,,
R654,Portugal,Centro,PT,2494,Possession of Air Conditioner,% of hh,,,,,,5,,,,,,,,,,,,,,,
R654,Portugal,Centro,PT,12982,Possession of Cooker,% of hh,,,,,,100,,,,,100,,,,,,,,,,
R654,Portugal,Centro,PT,2508,Possession of Refrigerator,% of hh,,,,,,99,,,,,99,,,,,,,,,,
R654,Portugal,Centro,PT,2503,Possession of Microwave Oven,% of hh,,,,,,66,,,,,79,,,,,,,,,,
R654,Portugal,Centro,PT,2501,Possession of Freezer,% of hh,,,,,,77,,,,,73,,,,,,,,,,
R654,Portugal,Centro,PT,2513,Possession of Vacuum Cleaner,% of hh,,,,,,79,,,,,80,,,,,,,,,,
R654,Portugal,Centro,PT,2516,Possession of Washing Machine,% of hh,,,,,,89,,,,,92,,,,,,,,,,
R654,Portugal,Centro,PT,2512,Possession of Tumble Drier,% of hh,,,,,,15,,,,,19,,,,,,,,,,
R654,Portugal,Centro,PT,2500,Possession of Dishwasher,% of hh,,,,,,30,,,,,39,,,,,,,,,,
R654,Portugal,Centro,PT,2511,Possession of Telephone,% of hh,,,,,,71,,,,,69,,,,,,,,,,
R654,Portugal,Centro,PT,68800,Possession of Mobile Telephone,% of hh,,,,,,77,,,,,84,,,,,,,,,,
R654,Portugal,Centro,PT,2499,Possession of Colour TV Set,% of hh,,,,,,99,,,,,99,,,,,,,,,,
R654,Portugal,Centro,PT,59926,Possession of DVD Player/Recorder,% of hh,,,,,,38,,,,,,,,,,,,,,,
R654,Portugal,Centro,PT,2515,Possession of Videotape Recorder,% of hh,,,,,,41,,,,,,,,,,,,,,,
R654,Portugal,Centro,PT,2498,Possession of CD Player,% of hh,,,,,,45,,,,,39,,,,,,,,,,
R654,Portugal,Centro,PT,12981,Possession of Cassette/Radio Player,% of hh,,,,,,90,,,,,67,,,,,,,,,,
R654,Portugal,Centro,PT,2502,Possession of Hi-Fi Stereo,% of hh,,,,,,,,,,,40,,,,,,,,,,
R654,Portugal,Centro,PT,2514,Possession of Video Camera,% of hh,,,,,,14,,,,,16,,,,,,,,,,
R654,Portugal,Centro,PT,2497,Possession of Camera,% of hh,,,,,,45,,,,,45,,,,,,,,,,
R654,Portugal,Centro,PT,12988,Possession of Video Game Console,% of hh,,,,,,,,,,,19,,,,,,,,,,
R654,Portugal,Centro,PT,2506,Possession of Personal Computer,% of hh,,,,,,40,,,,,53,,,,,,,,,,
R654,Portugal,Centro,PT,59927,Possession of Internet Enabled Computer,% of hh,,,,,,,,,,,46,,,,,,,,,,
R654,Portugal,Centro,PT,2505,Possession of Passenger Car,% of hh,,,,,,,,,,,74,,,,,,,,,,
R654,Portugal,Centro,PT,2495,Possession of Bicycle,% of hh,,,,,,,,,,,40,,,,,,,,,,
R654,Portugal,Centro,PT,2504,Possession of Motorcycle,% of hh,,,,,,,,,,,6,,,,,,,,,,
R655,Portugal,Lisboa,PT,2494,Possession of Air Conditioner,% of hh,,,,,,9,,,,,,,,,,,,,,,
PT01,Portugal,Lisboa,PT,2494,Possession of Air Conditioner,% of hh,,,,,,9,,,,,,,,,,,,,,,
R655,Portugal,Lisboa,PT,12982,Possession of Cooker,% of hh,,,,,,100,,,,,100,,,,,,,,,,
PT01,Portugal,Lisboa,PT,12982,Possession of Cooker,% of hh,,,,,,100,,,,,100,,,,,,,,,,
R655,Portugal,Lisboa,PT,2508,Possession of Refrigerator,% of hh,,,,,,100,,,,,100,,,,,,,,,,
PT01,Portugal,Lisboa,PT,2508,Possession of Refrigerator,% of hh,,,,,,100,,,,,100,,,,,,,,,,
R655,Portugal,Lisboa,PT,2503,Possession of Microwave Oven,% of hh,,,,,,78,,,,,88,,,,,,,,,,
PT01,Portugal,Lisboa,PT,2503,Possession of Microwave Oven,% of hh,,,,,,78,,,,,88,,,,,,,,,,
R655,Portugal,Lisboa,PT,2501,Possession of Freezer,% of hh,,,,,,51,,,,,34,,,,,,,,,,
PT01,Portugal,Lisboa,PT,2501,Possession of Freezer,% of hh,,,,,,51,,,,,34,,,,,,,,,,
R655,Portugal,Lisboa,PT,2513,Possession of Vacuum Cleaner,% of hh,,,,,,87,,,,,86,,,,,,,,,,
PT01,Portugal,Lisboa,PT,2513,Possession of Vacuum Cleaner,% of hh,,,,,,87,,,,,86,,,,,,,,,,
R655,Portugal,Lisboa,PT,2516,Possession of Washing Machine,% of hh,,,,,,91,,,,,93,,,,,,,,,,
PT01,Portugal,Lisboa,PT,2516,Possession of Washing Machine,% of hh,,,,,,91,,,,,93,,,,,,,,,,
R655,Portugal,Lisboa,PT,2512,Possession of Tumble Drier,% of hh,,,,,,20,,,,,23,,,,,,,,,,
PT01,Portugal,Lisboa,PT,2512,Possession of Tumble Drier,% of hh,,,,,,20,,,,,23,,,,,,,,,,
R655,Portugal,Lisboa,PT,2500,Possession of Dishwasher,% of hh,,,,,,46,,,,,49,,,,,,,,,,
PT01,Portugal,Lisboa,PT,2500,Possession of Dishwasher,% of hh,,,,,,46,,,,,49,,,,,,,,,,
R655,Portugal,Lisboa,PT,2511,Possession of Telephone,% of hh,,,,,,76,,,,,75,,,,,,,,,,
PT01,Portugal,Lisboa,PT,2511,Possession of Telephone,% of hh,,,,,,76,,,,,75,,,,,,,,,,
R655,Portugal,Lisboa,PT,68800,Possession of Mobile Telephone,% of hh,,,,,,89,,,,,91,,,,,,,,,,
PT01,Portugal,Lisboa,PT,68800,Possession of Mobile Telephone,% of hh,,,,,,89,,,,,91,,,,,,,,,,
R655,Portugal,Lisboa,PT,2499,Possession of Colour TV Set,% of hh,,,,,,99,,,,,100,,,,,,,,,,
PT01,Portugal,Lisboa,PT,2499,Possession of Colour TV Set,% of hh,,,,,,99,,,,,100,,,,,,,,,,
R655,Portugal,Lisboa,PT,59926,Possession of DVD Player/Recorder,% of hh,,,,,,60,,,,,,,,,,,,,,,
PT01,Portugal,Lisboa,PT,59926,Possession of DVD Player/Recorder,% of hh,,,,,,60,,,,,,,,,,,,,,,
R655,Portugal,Lisboa,PT,2515,Possession of Videotape Recorder,% of hh,,,,,,56,,,,,,,,,,,,,,,
PT01,Portugal,Lisboa,PT,2515,Possession of Videotape Recorder,% of hh,,,,,,56,,,,,,,,,,,,,,,
R655,Portugal,Lisboa,PT,2498,Possession of CD Player,% of hh,,,,,,66,,,,,50,,,,,,,,,,
